Sensor Name, Location, Insect Type, Capture Timestamp (UTC), Temperature (C), Humidity (%), Lat, Lng
FS-326, USDA, NOW, 2020-09-23T10:37:16.1350000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:40:53.0130000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:43:41.9570000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:53:51.3830000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:57:56.2490000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:04:33.3260000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:07:57.5480000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:14:57.8900000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:44:29.4900000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:51:53.3610000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T11:55:07.5630000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T13:18:12.7520000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T13:37:55.8210000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-10-15T10:41:06.1690000, 15.20, 74.45, , 
FS-326, USDA, NOW, 2020-10-15T11:34:58.5430000, 14.81, 73.34, , 
FS-326, USDA, NOW, 2020-10-17T10:31:18.2770000, 13.58, 83.91, , 
FS-326, USDA, NOW, 2020-10-17T10:43:57.1110000, 13.54, 81.93, , 
FS-326, USDA, NOW, 2020-10-21T12:26:53.3090000, 12.61, 75.48, , 
FS-393, USDA, NOW, 2020-07-07T12:59:23.3070000, 10.74, 76.65, , 
FS-393, USDA, NOW, 2020-07-07T13:01:33.2330000, 11.07, 75.94, , 
FS-393, USDA, NOW, 2020-07-07T13:05:33.7850000, 11.93, 72.05, , 
FS-393, USDA, NOW, 2020-07-07T13:08:49.6520000, 12.85, 69.04, , 
FS-393, USDA, NOW, 2020-07-07T13:12:44.7330000, 13.92, 64.77, , 
FS-393, USDA, NOW, 2020-07-07T13:20:06.1720000, 16.18, 56.79, , 
FS-393, USDA, NOW, 2020-07-07T13:23:42.8710000, 17.46, 52.51, , 
FS-393, USDA, NOW, 2020-07-07T13:25:44.1380000, 18.06, 50.58, , 
FS-393, USDA, NOW, 2020-07-07T13:30:18.2240000, 19.01, 46.47, , 
FS-393, USDA, NOW, 2020-07-07T13:34:09.2870000, 20.34, 41.37, , 
FS-393, USDA, NOW, 2020-07-07T13:41:19.7360000, 22.38, 37.22, , 
FS-393, USDA, NOW, 2020-07-07T13:46:58.3200000, 23.69, 32.98, , 
FS-393, USDA, NOW, 2020-07-07T13:54:15.8080000, 25.93, 31.65, , 
FS-393, USDA, NOW, 2020-07-08T13:02:11.8530000, 14.98, 72.29, , 
FS-393, USDA, NOW, 2020-07-08T13:05:18.7890000, 15.51, 69.82, , 
FS-393, USDA, NOW, 2020-07-08T13:07:51.5640000, 16.09, 68.85, , 
FS-393, USDA, NOW, 2020-07-08T13:12:37.0070000, 17.27, 65.27, , 
FS-393, USDA, NOW, 2020-07-08T13:14:41.6630000, 17.81, 63.25, , 
FS-393, USDA, NOW, 2020-07-08T13:19:15.3220000, 19.10, 59.10, , 
FS-393, USDA, NOW, 2020-07-08T13:21:16.4900000, 19.65, 57.18, , 
FS-393, USDA, NOW, 2020-07-08T13:24:16.7660000, 20.47, 55.24, , 
FS-393, USDA, NOW, 2020-07-08T13:31:52.0000000, 22.80, 48.19, , 
FS-393, USDA, NOW, 2020-07-08T13:36:04.6150000, 23.62, 46.11, , 
FS-393, USDA, NOW, 2020-07-08T13:40:31.4380000, 24.70, 42.53, , 
FS-393, USDA, NOW, 2020-07-08T13:47:36.2180000, 25.93, 40.21, , 
FS-393, USDA, NOW, 2020-07-09T13:03:00.9150000, 17.49, 61.17, , 
FS-393, USDA, NOW, 2020-07-09T13:10:03.0750000, 18.05, 60.24, , 
FS-393, USDA, NOW, 2020-07-09T13:12:39.8010000, 18.53, 59.22, , 
FS-393, USDA, NOW, 2020-07-09T13:15:04.2040000, 19.01, 57.71, , 
FS-393, USDA, NOW, 2020-07-09T13:19:11.7190000, 20.03, 55.27, , 
FS-393, USDA, NOW, 2020-07-09T13:22:43.6580000, 20.95, 53.04, , 
FS-393, USDA, NOW, 2020-07-09T13:29:31.9140000, 22.99, 48.06, , 
FS-393, USDA, NOW, 2020-07-09T13:31:58.9380000, 23.59, 46.57, , 
FS-393, USDA, NOW, 2020-07-09T13:36:44.4020000, 24.53, 44.98, , 
FS-393, USDA, NOW, 2020-07-09T13:42:03.1780000, 25.89, 42.09, , 
FS-393, USDA, NOW, 2020-07-09T13:51:06.2780000, 27.95, 39.10, , 
FS-393, USDA, NOW, 2020-07-10T13:06:37.3570000, 16.07, 68.49, , 
FS-393, USDA, NOW, 2020-07-10T13:10:14.6400000, 16.61, 66.26, , 
FS-393, USDA, NOW, 2020-07-10T13:16:43.8320000, 18.02, 60.64, , 
FS-393, USDA, NOW, 2020-07-10T13:19:45.9950000, 18.15, 60.49, , 
FS-393, USDA, NOW, 2020-07-10T13:22:51.7710000, 19.05, 58.02, , 
FS-393, USDA, NOW, 2020-07-10T13:25:56.8090000, 20.00, 55.04, , 
FS-393, USDA, NOW, 2020-07-10T13:28:11.0900000, 20.58, 53.56, , 
FS-393, USDA, NOW, 2020-07-10T13:31:03.6350000, 21.70, 50.71, , 
FS-393, USDA, NOW, 2020-07-10T13:33:38.6520000, 22.68, 48.16, , 
FS-393, USDA, NOW, 2020-07-10T13:37:07.4130000, 23.79, 45.26, , 
FS-393, USDA, NOW, 2020-07-10T13:39:19.4780000, 24.50, 43.56, , 
FS-393, USDA, NOW, 2020-07-10T13:44:09.8340000, 25.11, 42.51, , 
FS-393, USDA, NOW, 2020-07-10T13:47:37.3720000, 25.98, 40.94, , 
FS-393, USDA, NOW, 2020-07-11T13:02:46.1010000, 17.34, 63.49, , 
FS-393, USDA, NOW, 2020-07-11T13:10:04.6240000, 18.16, 61.11, , 
FS-393, USDA, NOW, 2020-07-11T13:15:00.3580000, 19.04, 58.83, , 
FS-393, USDA, NOW, 2020-07-11T13:19:33.6120000, 19.65, 58.48, , 
FS-393, USDA, NOW, 2020-07-11T13:32:36.0680000, 22.29, 53.36, , 
FS-393, USDA, NOW, 2020-07-11T13:36:28.5880000, 22.80, 52.76, , 
FS-393, USDA, NOW, 2020-07-11T13:38:39.7890000, 22.68, 53.03, , 
FS-393, USDA, NOW, 2020-07-11T13:41:53.0770000, 23.01, 51.10, , 
FS-393, USDA, NOW, 2020-07-11T13:45:16.1010000, 24.19, 48.88, , 
FS-393, USDA, NOW, 2020-07-12T13:00:24.5770000, 18.88, 58.42, , 
FS-393, USDA, NOW, 2020-07-12T13:13:04.2480000, 20.52, 57.20, , 
FS-393, USDA, NOW, 2020-07-12T13:15:26.4970000, 20.91, 56.51, , 
FS-393, USDA, NOW, 2020-07-12T13:20:23.0130000, 22.15, 52.72, , 
FS-393, USDA, NOW, 2020-07-12T13:25:37.0440000, 23.41, 49.78, , 
FS-393, USDA, NOW, 2020-07-12T13:49:23.7690000, 26.78, 43.18, , 
FS-393, USDA, NOW, 2020-07-13T13:05:25.4590000, 18.32, 61.22, , 
FS-393, USDA, NOW, 2020-07-13T13:11:07.2500000, 19.12, 58.02, , 
FS-393, USDA, NOW, 2020-07-13T13:13:32.0090000, 19.46, 57.24, , 
FS-393, USDA, NOW, 2020-07-13T13:19:32.2260000, 20.87, 53.86, , 
FS-393, USDA, NOW, 2020-07-13T13:23:00.5130000, 21.61, 51.40, , 
FS-393, USDA, NOW, 2020-07-13T13:29:35.8190000, 22.31, 47.93, , 
FS-393, USDA, NOW, 2020-07-13T13:33:09.8590000, 22.81, 47.83, , 
FS-393, USDA, NOW, 2020-07-13T13:35:39.3800000, 23.23, 47.08, , 
FS-393, USDA, NOW, 2020-07-13T13:39:20.4460000, 23.85, 46.14, , 
FS-393, USDA, NOW, 2020-07-13T13:45:43.4620000, 24.93, 44.23, , 
FS-393, USDA, NOW, 2020-07-14T13:02:59.5740000, 15.66, 72.98, , 
FS-393, USDA, NOW, 2020-07-14T13:17:00.5850000, 17.36, 66.71, , 
FS-393, USDA, NOW, 2020-07-14T13:21:15.2990000, 18.56, 61.98, , 
FS-393, USDA, NOW, 2020-07-14T13:25:31.5870000, 19.65, 59.73, , 
FS-393, USDA, NOW, 2020-07-14T13:29:35.1110000, 20.40, 57.26, , 
FS-393, USDA, NOW, 2020-07-14T13:32:25.6420000, 21.00, 55.56, , 
FS-393, USDA, NOW, 2020-07-14T13:34:53.6830000, 21.42, 55.53, , 
FS-393, USDA, NOW, 2020-07-14T13:43:43.4000000, 22.79, 52.50, , 
FS-393, USDA, NOW, 2020-07-14T13:57:13.5630000, 25.38, 40.79, , 
FS-393, USDA, NOW, 2020-07-15T13:09:56.0250000, 15.19, 76.90, , 
FS-393, USDA, NOW, 2020-07-15T13:27:28.1760000, 17.91, 68.48, , 
FS-393, USDA, NOW, 2020-07-15T13:30:42.2560000, 18.52, 67.38, , 
FS-393, USDA, NOW, 2020-07-15T13:32:54.0270000, 19.07, 66.70, , 
FS-393, USDA, NOW, 2020-07-15T13:47:44.5210000, 21.50, 61.37, , 
FS-393, USDA, NOW, 2020-07-15T13:51:07.8240000, 22.28, 60.27, , 
FS-393, USDA, NOW, 2020-07-15T13:55:28.2960000, 22.89, 59.22, , 
FS-393, USDA, NOW, 2020-07-15T13:58:30.1470000, 23.41, 57.06, , 
FS-393, USDA, NOW, 2020-07-16T13:20:30.2570000, 19.31, 76.20, , 
FS-393, USDA, NOW, 2020-07-16T13:24:14.8400000, 19.86, 73.66, , 
FS-393, USDA, NOW, 2020-07-16T13:27:35.4040000, 20.61, 69.89, , 
FS-393, USDA, NOW, 2020-07-16T13:32:14.9990000, 21.05, 70.42, , 
FS-393, USDA, NOW, 2020-07-16T13:36:29.3260000, 21.87, 68.15, , 
FS-393, USDA, NOW, 2020-07-16T13:46:08.3140000, 24.71, 58.10, , 
FS-393, USDA, NOW, 2020-07-16T13:48:58.3590000, 25.50, 53.90, , 
FS-393, USDA, NOW, 2020-07-16T13:51:30.6980000, 26.11, 49.67, , 
FS-393, USDA, NOW, 2020-07-16T13:54:21.3810000, 26.49, 50.90, , 
FS-393, USDA, NOW, 2020-07-17T13:20:38.2360000, 19.18, 73.97, , 
FS-393, USDA, NOW, 2020-07-17T13:25:35.4780000, 20.23, 68.99, , 
FS-393, USDA, NOW, 2020-07-17T13:27:52.2750000, 20.87, 65.95, , 
FS-393, USDA, NOW, 2020-07-17T13:31:36.7490000, 22.01, 60.93, , 
FS-393, USDA, NOW, 2020-07-17T13:38:25.9200000, 22.99, 58.16, , 
FS-393, USDA, NOW, 2020-07-17T13:42:27.7750000, 24.06, 52.44, , 
FS-393, USDA, NOW, 2020-07-17T13:54:56.5920000, 26.55, 47.76, , 
FS-393, USDA, NOW, 2020-07-18T13:11:35.2790000, 16.21, 81.93, , 
FS-393, USDA, NOW, 2020-07-18T13:15:36.9390000, 16.69, 80.70, , 
FS-393, USDA, NOW, 2020-07-18T13:28:08.4520000, 19.25, 70.95, , 
FS-393, USDA, NOW, 2020-07-18T13:33:06.6000000, 20.36, 67.26, , 
FS-393, USDA, NOW, 2020-07-18T13:35:24.3660000, 21.06, 64.74, , 
FS-393, USDA, NOW, 2020-07-18T13:47:38.9530000, 24.10, 56.99, , 
FS-393, USDA, NOW, 2020-07-18T13:49:56.2340000, 24.65, 53.63, , 
FS-393, USDA, NOW, 2020-07-19T13:16:05.6360000, 17.63, 78.50, , 
FS-393, USDA, NOW, 2020-07-19T13:22:04.3510000, 18.67, 75.00, , 
FS-393, USDA, NOW, 2020-07-19T13:33:48.2480000, 20.82, 67.48, , 
FS-393, USDA, NOW, 2020-07-19T13:37:27.0230000, 21.77, 64.92, , 
FS-393, USDA, NOW, 2020-07-19T13:40:41.0420000, 22.45, 62.95, , 
FS-393, USDA, NOW, 2020-07-19T13:43:39.5510000, 22.80, 61.41, , 
FS-393, USDA, NOW, 2020-07-19T13:51:15.3110000, 24.10, 57.98, , 
FS-393, USDA, NOW, 2020-07-20T13:14:34.4180000, 17.77, 81.56, , 
FS-393, USDA, NOW, 2020-07-20T13:16:47.9050000, 18.04, 81.29, , 
FS-393, USDA, NOW, 2020-07-20T13:23:22.4680000, 18.88, 78.61, , 
FS-393, USDA, NOW, 2020-07-20T13:25:44.0000000, 19.45, 75.45, , 
FS-393, USDA, NOW, 2020-07-20T13:32:15.0630000, 20.27, 71.84, , 
FS-393, USDA, NOW, 2020-07-20T13:36:39.1140000, 21.18, 69.87, , 
FS-393, USDA, NOW, 2020-07-20T13:45:31.9310000, 22.81, 64.48, , 
FS-393, USDA, NOW, 2020-07-20T13:50:45.6500000, 23.84, 61.07, , 
FS-393, USDA, NOW, 2020-07-20T13:55:13.3420000, 24.98, 58.17, , 
FS-393, USDA, NOW, 2020-07-21T13:11:20.6150000, 16.13, 83.31, , 
FS-393, USDA, NOW, 2020-07-21T13:18:16.2270000, 17.09, 78.49, , 
FS-393, USDA, NOW, 2020-07-21T13:27:49.1330000, 18.81, 71.98, , 
FS-393, USDA, NOW, 2020-07-21T13:31:47.6050000, 19.86, 68.48, , 
FS-393, USDA, NOW, 2020-07-21T13:34:08.6460000, 19.79, 68.71, , 
FS-393, USDA, NOW, 2020-07-21T13:38:09.1710000, 20.71, 66.13, , 
FS-393, USDA, NOW, 2020-07-21T13:41:56.4260000, 22.01, 61.80, , 
FS-393, USDA, NOW, 2020-07-21T13:50:29.2090000, 23.16, 56.44, , 
FS-393, USDA, NOW, 2020-07-21T13:52:37.9670000, 23.33, 56.24, , 
FS-393, USDA, NOW, 2020-07-21T13:58:42.0940000, 24.78, 51.75, , 
FS-393, USDA, NOW, 2020-07-22T13:11:39.4770000, 14.52, 84.63, , 
FS-393, USDA, NOW, 2020-07-22T13:18:45.8430000, 15.61, 80.38, , 
FS-393, USDA, NOW, 2020-07-22T13:25:21.2360000, 16.88, 75.00, , 
FS-393, USDA, NOW, 2020-07-22T13:28:36.6900000, 17.60, 73.05, , 
FS-393, USDA, NOW, 2020-07-22T13:32:18.0580000, 18.22, 70.21, , 
FS-393, USDA, NOW, 2020-07-22T13:34:52.0670000, 19.11, 67.07, , 
FS-393, USDA, NOW, 2020-07-22T13:38:26.0960000, 20.05, 61.89, , 
FS-393, USDA, NOW, 2020-07-22T13:47:32.5410000, 22.12, 58.12, , 
FS-393, USDA, NOW, 2020-07-22T13:49:59.8350000, 22.70, 56.06, , 
FS-393, USDA, NOW, 2020-07-22T13:59:32.7410000, 25.25, 48.55, , 
FS-393, USDA, NOW, 2020-07-23T13:10:21.3210000, 14.01, 89.41, , 
FS-393, USDA, NOW, 2020-07-23T13:16:33.5870000, 14.85, 86.34, , 
FS-393, USDA, NOW, 2020-07-23T13:20:10.5010000, 15.36, 84.70, , 
FS-393, USDA, NOW, 2020-07-23T13:23:53.8970000, 16.10, 81.17, , 
FS-393, USDA, NOW, 2020-07-23T13:28:14.2520000, 16.99, 78.07, , 
FS-393, USDA, NOW, 2020-07-23T13:34:09.3680000, 18.41, 72.82, , 
FS-393, USDA, NOW, 2020-07-23T13:37:12.1990000, 19.14, 69.35, , 
FS-393, USDA, NOW, 2020-07-23T13:44:01.0230000, 20.91, 63.00, , 
FS-393, USDA, NOW, 2020-07-23T13:55:26.9090000, 23.88, 54.94, , 
FS-393, USDA, NOW, 2020-07-24T13:11:23.6500000, 15.54, 81.69, , 
FS-393, USDA, NOW, 2020-07-24T13:27:32.1090000, 17.88, 74.14, , 
FS-393, USDA, NOW, 2020-07-24T13:35:22.6050000, 19.72, 67.57, , 
FS-393, USDA, NOW, 2020-07-24T13:37:28.6360000, 20.31, 66.12, , 
FS-393, USDA, NOW, 2020-07-24T13:40:08.1830000, 20.98, 63.88, , 
FS-393, USDA, NOW, 2020-07-24T13:44:19.5090000, 21.74, 61.23, , 
FS-393, USDA, NOW, 2020-07-24T13:48:01.1220000, 22.49, 59.52, , 
FS-393, USDA, NOW, 2020-07-24T13:52:54.6050000, 23.69, 55.88, , 
FS-393, USDA, NOW, 2020-07-24T13:55:10.3770000, 24.35, 54.70, , 
FS-393, USDA, NOW, 2020-07-24T13:58:49.6710000, 25.00, 53.01, , 
FS-393, USDA, NOW, 2020-07-25T13:17:32.8340000, 16.55, 76.14, , 
FS-393, USDA, NOW, 2020-07-25T13:28:31.2650000, 18.88, 69.80, , 
FS-393, USDA, NOW, 2020-07-25T13:33:42.6180000, 20.05, 65.55, , 
FS-393, USDA, NOW, 2020-07-25T13:47:06.8310000, 23.62, 57.21, , 
FS-393, USDA, NOW, 2020-07-25T13:51:55.1480000, 24.30, 54.99, , 
FS-393, USDA, NOW, 2020-07-25T13:54:17.2370000, 24.67, 55.12, , 
FS-393, USDA, NOW, 2020-07-26T13:11:58.2120000, 16.59, 77.97, , 
FS-393, USDA, NOW, 2020-07-26T13:19:35.6220000, 17.29, 75.50, , 
FS-393, USDA, NOW, 2020-07-26T13:34:59.1830000, 19.79, 67.47, , 
FS-393, USDA, NOW, 2020-07-26T13:53:35.3120000, 24.16, 56.48, , 
FS-393, USDA, NOW, 2020-07-27T13:22:06.6230000, 17.09, 71.53, , 
FS-393, USDA, NOW, 2020-07-27T13:34:45.4610000, 19.54, 65.59, , 
FS-393, USDA, NOW, 2020-07-27T13:39:03.7350000, 21.39, 60.05, , 
FS-393, USDA, NOW, 2020-07-27T13:54:04.5470000, 25.01, 52.69, , 
FS-393, USDA, NOW, 2020-07-27T13:56:10.3140000, 25.50, 51.40, , 
FS-393, USDA, NOW, 2020-07-27T14:00:07.5080000, 25.49, 52.56, , 
FS-393, USDA, NOW, 2020-07-28T13:13:50.5920000, 16.71, 76.52, , 
FS-393, USDA, NOW, 2020-07-28T13:29:53.4110000, 18.81, 69.96, , 
FS-393, USDA, NOW, 2020-07-28T13:33:17.1800000, 19.61, 68.08, , 
FS-393, USDA, NOW, 2020-07-28T13:35:40.9610000, 20.09, 66.51, , 
FS-393, USDA, NOW, 2020-07-28T13:38:08.6600000, 20.84, 65.08, , 
FS-393, USDA, NOW, 2020-07-28T13:41:32.4840000, 21.37, 62.82, , 
FS-393, USDA, NOW, 2020-07-28T13:46:27.6960000, 22.21, 61.06, , 
FS-393, USDA, NOW, 2020-07-28T13:55:38.5080000, 24.70, 55.16, , 
FS-393, USDA, NOW, 2020-07-28T13:59:44.1930000, 25.67, 53.38, , 
FS-393, USDA, NOW, 2020-07-29T13:15:36.4970000, 17.03, 78.65, , 
FS-393, USDA, NOW, 2020-07-29T13:20:54.9950000, 17.66, 77.24, , 
FS-393, USDA, NOW, 2020-07-29T13:26:26.7450000, 18.60, 72.40, , 
FS-393, USDA, NOW, 2020-07-29T13:36:13.8270000, 20.78, 64.62, , 
FS-393, USDA, NOW, 2020-07-29T13:42:30.4220000, 22.15, 62.84, , 
FS-393, USDA, NOW, 2020-07-29T13:45:04.9520000, 22.52, 62.94, , 
FS-393, USDA, NOW, 2020-07-29T13:47:54.9800000, 22.84, 61.52, , 
FS-393, USDA, NOW, 2020-07-29T14:00:36.7510000, 25.47, 55.95, , 
FS-393, USDA, NOW, 2020-07-30T13:18:34.1460000, 16.16, 82.35, , 
FS-393, USDA, NOW, 2020-07-30T13:24:22.1430000, 17.06, 78.94, , 
FS-393, USDA, NOW, 2020-07-30T13:29:26.2220000, 18.59, 74.05, , 
FS-393, USDA, NOW, 2020-07-30T13:34:08.7450000, 20.47, 67.77, , 
FS-393, USDA, NOW, 2020-07-30T13:37:06.8240000, 21.27, 63.02, , 
FS-393, USDA, NOW, 2020-07-30T13:41:35.0700000, 22.51, 56.83, , 
FS-393, USDA, NOW, 2020-07-30T13:46:46.3910000, 23.72, 52.04, , 
FS-393, USDA, NOW, 2020-07-30T13:59:25.2180000, 25.39, 49.34, , 
FS-393, USDA, NOW, 2020-07-31T13:15:55.4230000, 16.14, 84.14, , 
FS-393, USDA, NOW, 2020-07-31T13:33:12.9340000, 19.39, 74.04, , 
FS-393, USDA, NOW, 2020-07-31T13:37:27.4080000, 20.47, 70.17, , 
FS-393, USDA, NOW, 2020-07-31T13:41:59.8110000, 21.43, 67.18, , 
FS-393, USDA, NOW, 2020-07-31T13:44:58.5300000, 22.35, 63.63, , 
FS-393, USDA, NOW, 2020-07-31T13:49:37.9330000, 23.33, 60.43, , 
FS-393, USDA, NOW, 2020-07-31T13:55:30.8330000, 23.98, 58.90, , 
FS-393, USDA, NOW, 2020-08-01T13:18:01.2590000, 15.54, 75.14, , 
FS-393, USDA, NOW, 2020-08-01T13:23:51.5860000, 16.54, 70.29, , 
FS-393, USDA, NOW, 2020-08-01T13:26:37.1660000, 16.98, 69.92, , 
FS-393, USDA, NOW, 2020-08-01T13:30:11.0010000, 17.66, 68.39, , 
FS-393, USDA, NOW, 2020-08-01T13:33:21.0410000, 18.25, 66.80, , 
FS-393, USDA, NOW, 2020-08-01T13:37:49.6050000, 19.18, 64.92, , 
FS-393, USDA, NOW, 2020-08-01T13:40:48.1680000, 20.09, 61.99, , 
FS-393, USDA, NOW, 2020-08-01T13:49:25.1160000, 22.15, 56.62, , 
FS-393, USDA, NOW, 2020-08-01T14:00:04.4060000, 25.18, 49.17, , 
FS-393, USDA, NOW, 2020-08-02T13:20:02.0330000, 16.27, 73.70, , 
FS-393, USDA, NOW, 2020-08-02T13:28:11.9660000, 17.34, 69.33, , 
FS-393, USDA, NOW, 2020-08-02T13:57:32.6840000, 23.79, 49.34, , 
FS-393, USDA, NOW, 2020-08-03T13:20:51.8670000, 15.63, 71.93, , 
FS-393, USDA, NOW, 2020-08-03T13:45:58.1410000, 22.22, 51.84, , 
FS-393, USDA, NOW, 2020-08-04T13:18:39.3420000, 14.19, 85.51, , 
FS-393, USDA, NOW, 2020-08-04T13:41:31.5490000, 17.75, 71.38, , 
FS-393, USDA, NOW, 2020-08-04T13:44:12.5950000, 18.66, 68.86, , 
FS-393, USDA, NOW, 2020-08-04T13:46:32.8700000, 19.52, 65.98, , 
FS-393, USDA, NOW, 2020-08-04T13:48:35.3020000, 20.21, 63.75, , 
FS-393, USDA, NOW, 2020-08-04T13:56:09.6430000, 21.66, 58.43, , 
FS-393, USDA, NOW, 2020-08-04T13:58:09.8170000, 21.93, 58.84, , 
FS-393, USDA, NOW, 2020-08-05T13:37:56.2090000, 18.23, 66.81, , 
FS-393, USDA, NOW, 2020-08-05T13:41:03.7660000, 19.00, 64.03, , 
FS-393, USDA, NOW, 2020-08-05T13:57:58.8770000, 23.28, 52.28, , 
FS-393, USDA, NOW, 2020-08-06T13:23:09.4310000, 11.28, 92.32, , 
FS-393, USDA, NOW, 2020-08-06T13:39:19.2250000, 15.08, 78.87, , 
FS-393, USDA, NOW, 2020-08-06T13:44:08.3430000, 16.75, 72.60, , 
FS-393, USDA, NOW, 2020-08-06T13:46:19.1580000, 17.22, 71.63, , 
FS-393, USDA, NOW, 2020-08-06T13:49:58.1640000, 18.39, 67.94, , 
FS-393, USDA, NOW, 2020-08-06T13:53:23.4790000, 19.66, 62.69, , 
FS-393, USDA, NOW, 2020-08-06T13:59:15.8650000, 21.24, 56.69, , 
FS-393, USDA, NOW, 2020-08-07T13:30:45.8000000, 16.05, 85.71, , 
FS-393, USDA, NOW, 2020-08-07T13:40:03.9970000, 17.95, 78.41, , 
FS-393, USDA, NOW, 2020-08-07T13:43:49.2990000, 19.20, 74.18, , 
FS-393, USDA, NOW, 2020-08-07T13:46:50.8550000, 20.28, 70.88, , 
FS-393, USDA, NOW, 2020-08-07T13:50:55.9120000, 21.53, 66.12, , 
FS-393, USDA, NOW, 2020-08-07T13:55:27.0330000, 22.62, 62.86, , 
FS-393, USDA, NOW, 2020-08-08T13:29:53.8890000, 16.31, 82.81, , 
FS-393, USDA, NOW, 2020-08-08T13:43:03.5210000, 19.52, 70.85, , 
FS-393, USDA, NOW, 2020-08-08T13:48:34.5530000, 21.42, 63.22, , 
FS-393, USDA, NOW, 2020-08-08T13:54:32.5260000, 22.56, 58.24, , 
FS-393, USDA, NOW, 2020-08-08T13:58:42.0460000, 23.79, 54.49, , 
FS-393, USDA, NOW, 2020-08-09T13:28:15.1090000, 17.23, 79.76, , 
FS-393, USDA, NOW, 2020-08-09T13:44:45.7940000, 19.44, 70.66, , 
FS-393, USDA, NOW, 2020-08-09T13:46:54.8220000, 19.79, 69.27, , 
FS-393, USDA, NOW, 2020-08-10T13:25:52.1950000, 17.22, 79.79, , 
FS-393, USDA, NOW, 2020-08-10T13:29:01.2360000, 17.50, 79.13, , 
FS-393, USDA, NOW, 2020-08-10T13:39:28.2760000, 18.95, 75.27, , 
FS-393, USDA, NOW, 2020-08-10T13:41:32.7890000, 19.28, 74.04, , 
FS-393, USDA, NOW, 2020-08-10T13:44:32.0710000, 19.93, 72.01, , 
FS-393, USDA, NOW, 2020-08-10T13:47:55.6140000, 20.64, 70.47, , 
FS-393, USDA, NOW, 2020-08-11T13:26:14.0420000, 17.05, 85.96, , 
FS-393, USDA, NOW, 2020-08-11T13:42:02.4890000, 19.10, 79.25, , 
FS-393, USDA, NOW, 2020-08-11T13:47:58.6080000, 20.77, 73.93, , 
FS-393, USDA, NOW, 2020-08-12T13:39:38.6710000, 19.18, 80.22, , 
FS-393, USDA, NOW, 2020-08-12T13:43:26.5510000, 20.28, 76.02, , 
FS-393, USDA, NOW, 2020-08-12T13:50:30.3830000, 22.51, 67.92, , 
FS-393, USDA, NOW, 2020-08-12T13:55:59.9310000, 24.30, 61.46, , 
FS-393, USDA, NOW, 2020-08-12T13:58:36.3710000, 24.56, 60.09, , 
FS-393, USDA, NOW, 2020-08-13T12:08:25.8660000, 18.28, 78.41, , 
FS-393, USDA, NOW, 2020-08-14T13:37:47.9270000, 19.31, 80.16, , 
FS-393, USDA, NOW, 2020-08-15T13:30:49.8390000, 20.00, 72.29, , 
FS-393, USDA, NOW, 2020-08-15T13:53:43.7290000, 23.23, 66.60, , 
FS-393, USDA, NOW, 2020-08-15T13:58:30.1440000, 24.67, 62.38, , 
FS-393, USDA, NOW, 2020-08-17T13:46:44.6260000, 21.91, 84.20, , 
FS-393, USDA, NOW, 2020-08-17T13:54:43.0070000, 23.28, 71.08, , 
FS-393, USDA, NOW, 2020-08-26T13:56:44.1940000, 19.58, 87.04, , 
FS-393, USDA, NOW, 2020-08-27T13:50:25.9700000, 16.09, 80.88, , 
FS-393, USDA, NOW, 2020-08-27T13:52:26.7660000, 16.30, 80.96, , 
FS-393, USDA, NOW, 2020-08-27T13:56:00.8530000, 16.89, 78.76, , 
FS-393, USDA, NOW, 2020-08-29T13:53:19.6470000, 16.12, 79.04, , 
FS-393, USDA, NOW, 2020-08-30T13:54:22.5910000, 15.34, 83.35, , 
FS-329, USDA, NOW, 2020-07-07T13:21:19.6240000, 10.46, 87.41, , 
FS-329, USDA, NOW, 2020-07-07T13:40:05.1500000, 16.98, 56.79, , 
FS-329, USDA, NOW, 2020-07-07T13:48:26.7260000, 19.35, 47.09, , 
FS-329, USDA, NOW, 2020-07-08T13:31:04.0700000, 16.84, 74.07, , 
FS-329, USDA, NOW, 2020-07-09T13:22:33.5760000, 15.45, 78.61, , 
FS-329, USDA, NOW, 2020-07-09T13:32:16.8240000, 18.11, 69.67, , 
FS-329, USDA, NOW, 2020-07-10T13:34:06.6950000, 17.84, 67.12, , 
FS-329, USDA, NOW, 2020-07-10T13:37:01.9210000, 18.93, 63.73, , 
FS-329, USDA, NOW, 2020-08-30T03:01:31.7530000, 22.55, 89.25, , 
FS-330, USDA, NOW, 2020-07-07T09:38:48.4220000, 11.65, 82.49, , 
